playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2024,Igor Shesterkin,NYR,G,other,49,3623.0,11.98,12.0,120.0,5.58,8.0,15.12,8.0,72.98,65.0,1.48,0.0,38.59,35.0,21.27,32.0,10.85,53.0,24.0,18.0,2.06,3.05,6.87,4.0,0.0,8.0,25.0,0.0,0.0
8478048,2024,Igor Shesterkin,NYR,G,all,49,167826.0,149.65,130.0,2915.0,107.2,160.0,370.24,266.0,1548.83,1401.0,47.97,3.0,827.86,629.0,593.72,912.0,142.06,1503.0,415.0,182.0,42.12,52.23,55.31,46.0,51.0,33.0,815.0,4.0,2.0
8478048,2024,Igor Shesterkin,NYR,G,5on5,49,136183.0,106.22,95.0,2324.0,77.63,116.0,298.57,210.0,1206.56,1091.0,37.66,3.0,644.48,477.0,478.92,746.0,101.98,1212.0,315.0,119.0,33.87,39.54,32.81,38.0,42.0,15.0,678.0,4.0,2.0
8478048,2024,Igor Shesterkin,NYR,G,4on5,49,15876.0,28.69,21.0,418.0,22.53,35.0,52.32,47.0,239.16,217.0,1.72,0.0,135.2,111.0,72.46,104.0,26.49,208.0,68.0,43.0,5.24,8.65,14.79,3.0,8.0,10.0,99.0,0.0,0.0
8478048,2024,Igor Shesterkin,NYR,G,5on4,49,12144.0,2.72,2.0,52.0,1.42,1.0,4.1,1.0,29.47,28.0,7.07,0.0,9.22,6.0,20.66,29.0,2.69,29.0,8.0,2.0,0.91,0.98,0.83,1.0,1.0,0.0,13.0,0.0,0.0
8481020,2024,Justus Annunen,NSH,G,other,26,3150.0,7.03,7.0,95.0,4.07,6.0,10.68,13.0,50.34,44.0,1.19,1.0,29.66,25.0,14.72,17.0,6.26,35.0,25.0,8.0,1.28,3.05,2.71,1.0,5.0,1.0,27.0,0.0,0.0
8481020,2024,Justus Annunen,NSH,G,all,26,81617.0,62.83,69.0,1297.0,46.18,56.0,161.96,145.0,677.88,629.0,24.27,1.0,374.65,308.0,266.69,357.0,59.58,686.0,193.0,56.0,20.45,23.83,18.55,36.0,22.0,11.0,362.0,0.0,0.0
8481020,2024,Justus Annunen,NSH,G,5on5,26,66578.0,41.16,45.0,1038.0,33.89,42.0,131.88,109.0,527.65,487.0,18.98,0.0,291.88,242.0,215.5,294.0,39.62,570.0,132.0,30.0,16.44,16.32,8.4,31.0,11.0,3.0,306.0,0.0,0.0
8481020,2024,Justus Annunen,NSH,G,4on5,26,5566.0,13.18,16.0,135.0,7.36,7.0,16.67,22.0,81.95,79.0,0.25,0.0,47.22,40.0,23.94,26.0,12.25,65.0,28.0,18.0,2.29,3.45,7.45,4.0,5.0,7.0,24.0,0.0,0.0
8481020,2024,Justus Annunen,NSH,G,5on4,26,6323.0,1.46,1.0,29.0,0.86,1.0,2.72,1.0,17.94,19.0,3.85,0.0,5.87,1.0,12.53,20.0,1.45,16.0,8.0,0.0,0.44,1.02,0.0,0.0,1.0,0.0,5.0,0.0,0.0
8478971,2024,Connor Ingram,UTA,G,other,22,1814.0,4.73,8.0,51.0,1.76,1.0,5.25,4.0,25.46,22.0,0.63,0.0,12.85,10.0,8.52,10.0,4.22,17.0,10.0,7.0,0.76,1.17,2.8,2.0,2.0,4.0,17.0,0.0,0.0
8478971,2024,Connor Ingram,UTA,G,all,22,72607.0,54.36,66.0,1181.0,40.04,57.0,151.55,113.0,616.48,558.0,20.68,0.0,326.51,294.0,245.76,308.0,52.18,618.0,170.0,51.0,17.83,20.33,16.2,29.0,27.0,10.0,342.0,4.0,2.0
8478971,2024,Connor Ingram,UTA,G,5on5,22,60590.0,40.09,43.0,934.0,29.21,41.0,123.14,90.0,484.11,440.0,17.24,0.0,256.23,238.0,196.15,249.0,38.86,501.0,122.0,38.0,14.63,14.68,10.78,23.0,16.0,4.0,273.0,2.0,1.0
8478971,2024,Connor Ingram,UTA,G,4on5,22,5558.0,7.41,11.0,163.0,8.09,14.0,19.84,19.0,84.69,74.0,0.42,0.0,49.79,39.0,26.8,32.0,7.02,82.0,28.0,5.0,1.82,3.24,2.35,3.0,6.0,2.0,48.0,0.0,0.0
8478971,2024,Connor Ingram,UTA,G,5on4,22,4645.0,1.4,2.0,23.0,0.64,1.0,2.13,0.0,15.88,18.0,2.15,0.0,4.91,4.0,11.45,14.0,1.36,15.0,5.0,1.0,0.51,0.63,0.27,1.0,1.0,0.0,2.0,2.0,1.0
8480193,2024,Daniil Tarasov,CBJ,G,other,17,1340.0,5.66,6.0,46.0,2.13,5.0,5.42,7.0,29.31,27.0,0.14,0.0,16.01,13.0,8.65,8.0,4.3,17.0,12.0,10.0,0.63,1.53,3.5,2.0,2.0,2.0,7.0,0.0,0.0
8480193,2024,Daniil Tarasov,CBJ,G,all,17,61458.0,55.59,60.0,1033.0,37.81,70.0,132.67,76.0,555.28,507.0,17.36,1.0,304.6,234.0,211.52,320.0,52.27,530.0,171.0,60.0,16.11,21.48,18.01,23.0,28.0,9.0,272.0,0.0,0.0
8480193,2024,Daniil Tarasov,CBJ,G,5on5,17,51895.0,40.28,44.0,843.0,28.29,54.0,109.17,60.0,439.15,387.0,14.55,0.0,238.39,182.0,171.2,262.0,38.83,435.0,129.0,38.0,12.98,16.08,11.22,18.0,21.0,5.0,241.0,0.0,0.0
8480193,2024,Daniil Tarasov,CBJ,G,4on5,17,4082.0,8.29,8.0,122.0,6.71,11.0,15.85,8.0,72.12,75.0,0.49,0.0,45.1,36.0,22.46,37.0,7.77,66.0,24.0,11.0,2.12,3.13,3.04,2.0,4.0,2.0,21.0,0.0,0.0
8480193,2024,Daniil Tarasov,CBJ,G,5on4,17,4141.0,0.81,2.0,14.0,0.45,0.0,1.3,0.0,10.05,12.0,1.97,1.0,3.14,2.0,7.03,9.0,0.81,8.0,5.0,0.0,0.22,0.59,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8477424,2024,Juuse Saros,NSH,G,other,49,4568.0,6.29,10.0,106.0,3.75,2.0,10.5,6.0,53.53,48.0,2.05,2.0,30.07,22.0,19.69,32.0,6.22,42.0,23.0,7.0,1.59,2.72,1.97,1.0,3.0,6.0,34.0,0.0,0.0
8477424,2024,Juuse Saros,NSH,G,all,49,170221.0,133.75,138.0,2713.0,98.16,132.0,350.95,251.0,1443.5,1340.0,49.6,4.0,772.31,591.0,567.77,857.0,127.57,1438.0,399.0,134.0,42.11,48.45,43.2,56.0,47.0,35.0,742.0,4.0,2.0
8477424,2024,Juuse Saros,NSH,G,5on5,49,140670.0,97.1,107.0,2222.0,75.26,108.0,296.17,207.0,1170.52,1087.0,40.52,2.0,627.13,471.0,470.98,712.0,93.74,1206.0,312.0,88.0,35.0,38.15,23.95,53.0,38.0,16.0,616.0,4.0,2.0
8477424,2024,Juuse Saros,NSH,G,4on5,49,13318.0,27.39,17.0,333.0,17.32,22.0,39.09,36.0,185.72,169.0,1.03,0.0,103.85,90.0,54.42,82.0,24.64,159.0,52.0,37.0,4.57,6.13,16.68,1.0,4.0,12.0,85.0,0.0,0.0
8477424,2024,Juuse Saros,NSH,G,5on4,49,11665.0,2.55,2.0,48.0,1.67,0.0,4.77,2.0,31.51,33.0,5.98,0.0,10.38,8.0,21.64,30.0,2.55,29.0,12.0,1.0,0.83,1.43,0.29,0.0,2.0,0.0,6.0,0.0,0.0
8478872,2024,Karel Vejmelka,UTA,G,other,43,3614.0,8.5,6.0,117.0,4.13,6.0,11.68,12.0,60.4,57.0,1.08,1.0,33.63,26.0,20.0,30.0,7.62,47.0,20.0,13.0,1.74,2.56,4.21,1.0,2.0,3.0,37.0,0.0,0.0
8478872,2024,Karel Vejmelka,UTA,G,all,43,151927.0,120.62,105.0,2384.0,80.72,114.0,304.88,240.0,1245.71,1145.0,46.5,7.0,655.25,579.0,483.45,645.0,115.82,1211.0,352.0,124.0,36.14,43.55,40.92,35.0,29.0,41.0,697.0,0.0,0.0
8478872,2024,Karel Vejmelka,UTA,G,5on5,43,124519.0,82.44,69.0,1844.0,57.75,88.0,244.8,192.0,955.6,863.0,39.13,6.0,500.51,434.0,381.05,513.0,80.19,960.0,259.0,80.0,28.09,32.36,21.98,29.0,21.0,19.0,545.0,0.0,0.0
8478872,2024,Karel Vejmelka,UTA,G,4on5,43,11926.0,26.22,23.0,363.0,16.85,19.0,41.49,34.0,192.26,182.0,0.64,0.0,107.47,106.0,58.74,74.0,24.61,172.0,55.0,30.0,5.2,6.55,14.48,3.0,1.0,19.0,106.0,0.0,0.0
8478872,2024,Karel Vejmelka,UTA,G,5on4,43,11868.0,1.78,3.0,40.0,1.13,0.0,4.27,2.0,23.78,29.0,5.22,0.0,7.89,9.0,17.05,19.0,1.76,26.0,6.0,1.0,0.84,0.68,0.26,2.0,1.0,0.0,7.0,0.0,0.0
8479979,2024,Jake Oettinger,DAL,G,other,47,3971.0,8.29,6.0,118.0,4.6,7.0,10.95,6.0,57.99,44.0,1.32,1.0,35.45,33.0,16.64,26.0,7.42,36.0,32.0,10.0,1.46,3.93,2.9,1.0,4.0,1.0,40.0,0.0,0.0
8479979,2024,Jake Oettinger,DAL,G,all,47,166020.0,121.03,116.0,2610.0,90.45,127.0,346.29,292.0,1404.44,1252.0,48.79,6.0,752.18,577.0,552.37,795.0,116.0,1438.0,338.0,133.0,41.17,40.15,39.71,41.0,44.0,31.0,701.0,0.0,0.0
8479979,2024,Jake Oettinger,DAL,G,5on5,47,137284.0,93.66,90.0,2152.0,69.6,99.0,292.28,248.0,1145.85,1017.0,39.05,3.0,606.07,456.0,459.51,664.0,90.35,1193.0,267.0,99.0,34.75,31.49,27.43,33.0,37.0,20.0,593.0,0.0,0.0
8479979,2024,Jake Oettinger,DAL,G,4on5,47,11693.0,16.42,15.0,294.0,14.78,21.0,37.59,36.0,166.25,151.0,0.85,0.0,100.27,83.0,53.18,73.0,15.6,177.0,29.0,22.0,4.19,3.43,8.81,4.0,2.0,9.0,66.0,0.0,0.0
8479979,2024,Jake Oettinger,DAL,G,5on4,47,13072.0,2.41,4.0,42.0,1.32,0.0,5.0,2.0,31.79,38.0,7.5,2.0,9.44,4.0,21.92,31.0,2.38,30.0,9.0,2.0,0.66,1.18,0.57,2.0,1.0,1.0,1.0,0.0,0.0
8475852,2024,Petr Mrazek,DET,G,other,36,2630.0,5.16,4.0,71.0,3.0,9.0,8.18,5.0,38.13,38.0,0.98,0.0,23.29,22.0,12.88,14.0,4.46,30.0,18.0,6.0,1.13,2.32,1.72,1.0,2.0,1.0,17.0,0.0,0.0
8475852,2024,Petr Mrazek,DET,G,all,36,121106.0,98.98,112.0,2124.0,74.72,131.0,268.85,205.0,1091.53,1038.0,28.83,3.0,594.62,488.0,426.83,566.0,94.39,1103.0,297.0,104.0,31.12,36.64,31.21,37.0,53.0,22.0,620.0,0.0,0.0
8475852,2024,Petr Mrazek,DET,G,5on5,36,100188.0,73.52,82.0,1752.0,57.31,103.0,225.13,171.0,879.1,827.0,23.14,2.0,476.34,396.0,349.95,461.0,70.75,908.0,234.0,73.0,25.74,29.02,18.76,33.0,37.0,12.0,537.0,0.0,0.0
8475852,2024,Petr Mrazek,DET,G,4on5,36,9942.0,17.9,20.0,262.0,13.09,19.0,31.43,27.0,145.92,147.0,0.81,0.0,85.96,68.0,44.71,64.0,16.79,140.0,34.0,24.0,3.43,4.01,10.46,2.0,9.0,9.0,64.0,0.0,0.0
8475852,2024,Petr Mrazek,DET,G,5on4,36,8346.0,2.05,4.0,36.0,1.15,0.0,3.72,2.0,25.97,24.0,3.9,1.0,7.96,2.0,18.33,26.0,2.04,25.0,8.0,1.0,0.82,0.96,0.27,1.0,3.0,0.0,2.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,other,25,2087.0,2.24,1.0,57.0,2.08,2.0,6.22,3.0,28.09,27.0,0.76,0.0,17.21,19.0,10.22,14.0,1.96,31.0,6.0,2.0,1.05,0.64,0.56,0.0,1.0,0.0,18.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,all,25,80784.0,54.03,60.0,1160.0,38.01,48.0,145.4,100.0,605.07,590.0,25.53,2.0,330.97,258.0,244.55,365.0,52.08,621.0,162.0,50.0,18.5,19.61,15.92,27.0,20.0,13.0,327.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,5on5,25,68064.0,42.32,44.0,968.0,30.99,43.0,125.71,84.0,506.35,496.0,21.17,2.0,275.98,213.0,205.24,312.0,40.96,531.0,126.0,40.0,15.35,15.36,11.62,23.0,13.0,8.0,271.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,4on5,25,4858.0,8.08,14.0,110.0,4.21,2.0,10.86,13.0,52.98,51.0,0.42,0.0,32.39,22.0,16.75,22.0,7.8,42.0,25.0,7.0,1.69,2.9,3.49,3.0,6.0,5.0,36.0,0.0,0.0
8475717,2024,Calvin Pickard,EDM,G,5on4,25,5775.0,1.39,1.0,25.0,0.73,1.0,2.6,0.0,17.66,16.0,3.09,0.0,5.4,4.0,12.33,17.0,1.35,17.0,5.0,1.0,0.42,0.72,0.26,1.0,0.0,0.0,2.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,other,41,2733.0,7.64,4.0,97.0,4.26,11.0,11.85,8.0,52.97,50.0,0.86,0.0,28.79,30.0,15.47,16.0,6.42,35.0,25.0,10.0,1.32,2.97,3.35,1.0,2.0,1.0,27.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,all,41,132444.0,117.27,134.0,2224.0,79.57,138.0,279.94,238.0,1141.5,1070.0,36.86,4.0,607.92,474.0,430.68,568.0,110.76,1101.0,311.0,142.0,32.51,39.08,45.69,47.0,50.0,37.0,670.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,5on5,41,111340.0,83.51,93.0,1807.0,59.38,95.0,225.52,196.0,896.8,835.0,30.18,3.0,479.27,367.0,349.32,475.0,79.59,892.0,241.0,94.0,25.78,30.65,27.08,38.0,36.0,19.0,580.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,4on5,41,9133.0,23.4,30.0,276.0,14.36,31.0,37.63,29.0,162.4,156.0,0.6,0.0,89.28,71.0,47.66,57.0,22.07,148.0,35.0,35.0,4.61,4.41,14.38,6.0,8.0,16.0,58.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,5on4,41,9238.0,2.13,6.0,34.0,1.21,1.0,3.75,3.0,23.32,23.0,4.95,1.0,7.27,3.0,15.85,18.0,2.1,22.0,6.0,3.0,0.62,0.63,0.88,2.0,3.0,1.0,3.0,0.0,0.0
8477968,2024,Alex Nedeljkovic,PIT,G,other,33,2763.0,6.51,9.0,90.0,3.47,5.0,8.91,10.0,44.07,43.0,1.02,1.0,23.9,22.0,14.71,13.0,6.05,32.0,19.0,8.0,1.37,2.63,2.51,1.0,6.0,2.0,31.0,0.0,0.0
8477968,2024,Alex Nedeljkovic,PIT,G,all,33,113602.0,94.41,100.0,1864.0,66.49,111.0,242.63,196.0,988.81,919.0,34.31,2.0,538.85,427.0,389.58,530.0,89.57,1005.0,261.0,100.0,28.55,32.74,33.12,39.0,33.0,28.0,498.0,2.0,1.0
8477968,2024,Alex Nedeljkovic,PIT,G,5on5,33,93938.0,67.44,72.0,1487.0,50.36,91.0,200.01,150.0,778.68,719.0,27.49,1.0,424.0,330.0,308.92,433.0,64.65,812.0,197.0,69.0,23.03,24.57,19.84,34.0,24.0,14.0,409.0,2.0,1.0
8477968,2024,Alex Nedeljkovic,PIT,G,4on5,33,8266.0,17.27,17.0,235.0,10.87,12.0,28.14,32.0,130.89,124.0,0.58,0.0,78.85,70.0,41.73,50.0,15.75,129.0,31.0,21.0,3.19,3.79,10.29,3.0,2.0,12.0,54.0,0.0,0.0
8477968,2024,Alex Nedeljkovic,PIT,G,5on4,33,8635.0,2.64,1.0,45.0,1.54,3.0,4.98,4.0,31.64,31.0,4.99,0.0,10.09,3.0,22.72,32.0,2.55,31.0,10.0,2.0,0.9,1.26,0.48,1.0,0.0,0.0,2.0,0.0,0.0
8477967,2024,Thatcher Demko,VAN,G,other,17,2040.0,6.63,9.0,61.0,2.35,7.0,6.76,2.0,32.94,30.0,0.66,0.0,16.29,17.0,9.85,8.0,5.73,21.0,10.0,12.0,0.72,1.22,4.69,1.0,3.0,5.0,18.0,0.0,0.0
8477967,2024,Thatcher Demko,VAN,G,all,17,56465.0,45.95,45.0,872.0,30.32,52.0,110.86,94.0,457.97,412.0,13.84,1.0,243.47,202.0,181.97,234.0,43.18,457.0,115.0,56.0,12.73,14.45,18.76,13.0,17.0,15.0,244.0,0.0,0.0
8477967,2024,Thatcher Demko,VAN,G,5on5,17,45490.0,29.25,26.0,684.0,22.33,37.0,90.92,79.0,354.93,315.0,10.22,1.0,191.29,156.0,145.14,192.0,27.93,382.0,77.0,32.0,10.66,9.53,9.06,10.0,10.0,6.0,193.0,0.0,0.0
8477967,2024,Thatcher Demko,VAN,G,4on5,17,4279.0,8.42,8.0,102.0,4.82,6.0,10.57,12.0,53.75,47.0,0.25,0.0,30.28,26.0,16.21,20.0,7.9,40.0,22.0,10.0,0.85,3.04,4.53,1.0,3.0,4.0,30.0,0.0,0.0
8477967,2024,Thatcher Demko,VAN,G,5on4,17,4656.0,1.33,1.0,21.0,0.65,2.0,1.97,1.0,13.16,17.0,2.61,0.0,4.36,3.0,9.23,11.0,1.31,12.0,4.0,2.0,0.41,0.44,0.48,1.0,0.0,0.0,3.0,0.0,0.0
8476999,2024,Linus Ullmark,OTT,G,other,34,4114.0,11.55,6.0,133.0,5.49,12.0,14.84,7.0,70.5,59.0,1.11,0.0,41.7,35.0,19.78,36.0,9.56,59.0,19.0,18.0,2.19,2.52,6.85,1.0,2.0,3.0,37.0,0.0,0.0
8476999,2024,Linus Ullmark,OTT,G,all,34,114936.0,95.36,85.0,1914.0,68.56,115.0,245.94,213.0,1005.36,958.0,34.33,3.0,555.2,441.0,387.56,528.0,88.1,1042.0,236.0,109.0,29.31,29.93,36.13,31.0,26.0,28.0,527.0,0.0,0.0
8476999,2024,Linus Ullmark,OTT,G,5on5,34,92777.0,63.59,62.0,1512.0,49.2,88.0,199.83,168.0,777.49,744.0,26.72,3.0,425.39,326.0,315.21,432.0,60.63,845.0,167.0,68.0,23.49,21.14,18.96,29.0,17.0,16.0,432.0,0.0,0.0
8476999,2024,Linus Ullmark,OTT,G,4on5,34,8203.0,19.46,17.0,245.0,13.32,15.0,28.55,37.0,142.97,144.0,0.82,0.0,83.55,73.0,42.59,49.0,17.16,122.0,47.0,23.0,3.21,5.93,10.32,1.0,7.0,9.0,53.0,0.0,0.0
8476999,2024,Linus Ullmark,OTT,G,5on4,34,9842.0,0.51,0.0,21.0,0.46,0.0,2.43,1.0,12.69,9.0,5.43,0.0,3.96,7.0,9.26,9.0,0.51,16.0,1.0,0.0,0.43,0.08,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8478435,2024,Dan Vladar,CGY,G,other,25,2205.0,7.1,6.0,90.0,3.43,5.0,9.56,8.0,47.81,35.0,0.92,1.0,26.7,26.0,15.54,19.0,6.59,39.0,16.0,9.0,1.46,2.19,3.45,3.0,1.0,2.0,26.0,0.0,0.0
8478435,2024,Dan Vladar,CGY,G,all,25,90736.0,73.32,75.0,1503.0,49.98,67.0,185.89,165.0,758.35,704.0,26.16,3.0,413.54,335.0,296.71,400.0,69.95,765.0,205.0,76.0,22.16,26.09,25.07,27.0,31.0,17.0,457.0,2.0,1.0
8478435,2024,Dan Vladar,CGY,G,5on5,25,74919.0,49.38,46.0,1203.0,37.01,52.0,153.37,142.0,595.38,557.0,21.36,1.0,322.19,257.0,240.01,322.0,47.64,631.0,149.0,43.0,17.41,19.44,12.53,19.0,23.0,4.0,380.0,2.0,1.0
8478435,2024,Dan Vladar,CGY,G,4on5,25,6666.0,14.93,20.0,187.0,8.77,9.0,20.74,15.0,100.46,97.0,0.48,0.0,60.11,50.0,32.06,46.0,13.88,86.0,33.0,21.0,3.07,3.54,8.32,5.0,6.0,9.0,47.0,0.0,0.0
8478435,2024,Dan Vladar,CGY,G,5on4,25,6946.0,1.19,1.0,16.0,0.48,1.0,1.57,0.0,10.52,10.0,3.32,1.0,3.19,1.0,7.22,11.0,1.14,8.0,5.0,1.0,0.18,0.66,0.34,0.0,0.0,1.0,2.0,0.0,0.0
8478009,2024,Ilya Sorokin,NYI,G,other,49,4603.0,14.4,14.0,184.0,7.47,12.0,19.02,11.0,96.11,90.0,1.43,0.0,55.97,53.0,28.91,39.0,12.8,72.0,37.0,20.0,3.05,4.73,6.62,4.0,4.0,6.0,55.0,0.0,0.0
8478009,2024,Ilya Sorokin,NYI,G,all,49,168854.0,140.35,129.0,2911.0,104.11,162.0,366.88,253.0,1519.03,1375.0,49.42,2.0,826.61,701.0,592.11,833.0,134.44,1559.0,377.0,145.0,45.63,48.02,46.7,51.0,45.0,33.0,830.0,2.0,1.0
8478009,2024,Ilya Sorokin,NYI,G,5on5,49,141756.0,99.17,85.0,2345.0,77.67,119.0,303.07,210.0,1204.53,1084.0,40.38,1.0,651.34,551.0,485.23,689.0,96.28,1272.0,297.0,88.0,36.26,38.06,24.85,40.0,37.0,8.0,688.0,2.0,1.0
8478009,2024,Ilya Sorokin,NYI,G,4on5,49,10980.0,24.03,26.0,333.0,17.36,29.0,39.74,31.0,185.76,167.0,1.12,0.0,108.45,89.0,56.22,77.0,22.64,182.0,36.0,34.0,5.21,4.41,14.4,4.0,3.0,19.0,81.0,0.0,0.0
8478009,2024,Ilya Sorokin,NYI,G,5on4,49,11515.0,2.32,4.0,42.0,1.31,2.0,4.17,1.0,28.07,29.0,6.45,1.0,8.72,7.0,19.63,23.0,2.29,29.0,5.0,3.0,0.96,0.53,0.84,3.0,1.0,0.0,5.0,0.0,0.0
8479312,2024,Alex Lyon,DET,G,other,25,2266.0,5.39,2.0,68.0,2.85,8.0,7.25,6.0,35.56,31.0,0.88,0.0,21.21,21.0,9.87,11.0,4.71,25.0,16.0,7.0,0.95,1.96,2.48,1.0,1.0,0.0,20.0,0.0,0.0
8479312,2024,Alex Lyon,DET,G,all,25,77838.0,65.13,60.0,1259.0,46.0,70.0,161.28,124.0,666.61,599.0,21.35,2.0,367.72,292.0,258.62,374.0,61.32,649.0,200.0,73.0,18.44,24.25,22.43,25.0,25.0,10.0,337.0,2.0,1.0
8479312,2024,Alex Lyon,DET,G,5on5,25,64604.0,46.09,46.0,1005.0,34.21,44.0,131.18,107.0,522.86,472.0,16.57,2.0,286.22,220.0,210.26,308.0,44.11,532.0,144.0,50.0,14.41,17.63,14.05,22.0,19.0,5.0,279.0,2.0,1.0
8479312,2024,Alex Lyon,DET,G,4on5,25,4887.0,12.13,11.0,162.0,8.18,15.0,19.9,10.0,91.18,84.0,0.27,0.0,54.63,49.0,27.93,40.0,11.05,75.0,37.0,14.0,2.44,4.29,5.4,2.0,5.0,4.0,36.0,0.0,0.0
8479312,2024,Alex Lyon,DET,G,5on4,25,6081.0,1.03,0.0,17.0,0.52,3.0,1.79,1.0,11.65,6.0,3.5,0.0,3.42,2.0,7.85,9.0,0.96,11.0,3.0,1.0,0.38,0.37,0.28,0.0,0.0,0.0,2.0,0.0,0.0
8481668,2024,Arturs Silovs,VAN,G,other,10,839.0,0.51,3.0,8.0,0.32,0.0,1.09,0.0,5.4,6.0,0.19,0.0,2.53,1.0,2.4,3.0,0.51,5.0,1.0,1.0,0.19,0.08,0.24,1.0,1.0,1.0,1.0,0.0,0.0
8481668,2024,Arturs Silovs,VAN,G,all,10,32551.0,22.83,33.0,497.0,17.21,25.0,64.08,45.0,261.18,238.0,7.54,0.0,143.79,123.0,103.4,133.0,21.97,282.0,52.0,26.0,7.99,6.61,8.23,19.0,7.0,7.0,137.0,2.0,1.0
8481668,2024,Arturs Silovs,VAN,G,5on5,10,26484.0,17.78,24.0,419.0,13.94,22.0,56.0,40.0,220.23,196.0,6.15,0.0,120.6,106.0,87.36,110.0,16.99,242.0,41.0,20.0,6.54,5.37,5.86,18.0,3.0,3.0,116.0,2.0,1.0
8481668,2024,Arturs Silovs,VAN,G,4on5,10,2713.0,3.94,4.0,63.0,2.67,3.0,6.35,5.0,30.32,30.0,0.23,0.0,19.0,15.0,9.98,16.0,3.87,31.0,7.0,5.0,1.02,0.79,2.13,0.0,1.0,3.0,20.0,0.0,0.0
8481668,2024,Arturs Silovs,VAN,G,5on4,10,2515.0,0.6,2.0,7.0,0.28,0.0,0.64,0.0,5.23,6.0,0.98,0.0,1.66,1.0,3.66,4.0,0.6,4.0,3.0,0.0,0.24,0.37,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,other,49,4623.0,12.81,14.0,159.0,6.53,10.0,17.79,15.0,88.3,83.0,1.6,2.0,48.39,40.0,29.14,38.0,11.87,74.0,25.0,19.0,3.17,2.85,6.79,4.0,3.0,7.0,41.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,all,49,171429.0,141.14,143.0,2881.0,98.99,139.0,367.36,330.0,1511.67,1385.0,46.48,4.0,821.11,655.0,607.87,816.0,135.03,1565.0,372.0,151.0,44.15,45.88,51.1,61.0,45.0,37.0,793.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,5on5,49,138876.0,93.33,90.0,2278.0,72.23,103.0,298.0,263.0,1165.78,1059.0,36.25,2.0,642.64,519.0,477.06,646.0,89.97,1265.0,275.0,83.0,34.87,34.19,24.27,50.0,29.0,11.0,655.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,4on5,49,13341.0,27.59,34.0,347.0,16.82,19.0,41.17,50.0,191.22,181.0,1.06,0.0,109.27,83.0,57.82,72.0,26.23,167.0,54.0,38.0,4.37,6.52,16.71,5.0,12.0,17.0,88.0,0.0,0.0
8480280,2024,Jeremy Swayman,BOS,G,5on4,49,14589.0,7.09,4.0,93.0,3.26,7.0,9.73,2.0,63.26,59.0,7.41,0.0,19.61,13.0,42.27,57.0,6.65,57.0,16.0,11.0,1.66,2.09,3.34,1.0,1.0,2.0,9.0,0.0,0.0
8481707,2024,Erik Portillo,LAK,G,other,1,91.0,0.19,0.0,4.0,0.13,0.0,0.44,0.0,1.64,1.0,0.04,0.0,0.89,1.0,0.3,1.0,0.17,1.0,1.0,0.0,0.05,0.14,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8481707,2024,Erik Portillo,LAK,G,all,1,3517.0,2.74,1.0,59.0,2.33,5.0,8.63,6.0,35.68,29.0,0.89,0.0,20.03,18.0,14.08,19.0,2.55,37.0,10.0,2.0,1.13,1.14,0.47,0.0,1.0,0.0,10.0,0.0,0.0
8481707,2024,Erik Portillo,LAK,G,5on5,1,2826.0,1.71,1.0,46.0,1.6,3.0,6.75,5.0,27.11,21.0,0.7,0.0,15.51,14.0,11.5,15.0,1.64,32.0,5.0,1.0,0.93,0.54,0.23,0.0,1.0,0.0,8.0,0.0,0.0
8481707,2024,Erik Portillo,LAK,G,4on5,1,360.0,0.81,0.0,8.0,0.57,2.0,1.36,1.0,6.24,7.0,0.02,0.0,3.4,3.0,1.65,2.0,0.71,3.0,4.0,1.0,0.12,0.46,0.23,0.0,0.0,0.0,0.0,0.0,0.0
